Time (incorrect),Time,Date,FILE NAME,SITE NAME,FAULT CODE,TAL PC RFU,Barometer,Chl,Cond,Sp_Cond,TDS,Sal,nLFCond,Depth,Vertical_Position,Pressure,ODO,ODO.1,ODO.2,FDOM QSU,FDOM RFU,ORP,pH,pH.1,CABLE PWR V,BATTERY V,Temp,Turbidity,TSS,WIPER POSITION VOLT,,
9:18:05 PM,4:18:05 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.06,719.4,4.08,18.5,30.8,20,0.01,31.2,5.582,6.001,7.936,-2.8,-0.37,-2.9,170.71,56.81,77.1,4.48,98.7,0,5.27,4.126,0.72,0,1.224,,
9:18:03 PM,4:18:03 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.06,719.4,4.05,18.4,30.6,20,0.01,31,5.542,5.954,7.879,-2.8,-0.37,-2.9,170.37,56.7,78,4.48,98.4,0,5.27,4.122,0.69,0,1.224,,
9:18:01 PM,4:18:01 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.06,719.4,4.02,18.3,30.4,20,0.01,30.8,5.487,5.947,7.8,-2.8,-0.37,-2.9,169.99,56.57,78.8,4.49,98.2,0,5.27,4.118,0.66,0,1.224,,
9:17:59 PM,4:17:59 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719,3.98,18.2,30.3,20,0.01,30.7,5.436,5.902,7.729,-2.8,-0.36,-2.9,169.71,56.48,79.9,4.49,97.9,0,5.27,4.115,0.65,0,1.224,,
9:17:57 PM,4:17:57 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719,3.94,18.1,30.1,20,0.01,30.5,5.395,5.906,7.669,-2.8,-0.36,-2.9,169.32,56.35,81.8,4.5,97.7,0,5.27,4.111,0.63,0,1.224,,
9:17:55 PM,4:17:55 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719,3.89,18,29.9,19,0.01,30.3,5.335,5.856,7.585,-2.8,-0.36,-2.9,168.93,56.22,88.6,4.5,97.5,0,5.27,4.107,0.59,0,1.224,,
9:17:54 PM,4:17:54 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719.3,3.88,17.8,29.7,19,0.01,30.1,5.298,5.846,7.532,-2.8,-0.36,-2.9,168.6,56.11,89.3,4.51,97.3,0,5.27,4.104,0.59,0,1.224,,
9:17:52 PM,4:17:52 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.04,719.3,3.85,17.6,29.4,19,0.01,29.7,5.239,5.82,7.447,-2.8,-0.36,-2.9,168.15,55.96,90.3,4.51,97.1,0,5.27,4.101,0.59,0,1.224,,
9:17:50 PM,4:17:50 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.04,719.3,3.83,17.5,29.1,19,0.01,29.4,5.184,5.794,7.37,-2.8,-0.36,-2.8,167.82,55.85,91.1,4.51,97,0,5.27,4.098,0.58,0,1.224,,
9:17:48 PM,4:17:48 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.04,719.3,3.82,17.3,28.8,19,0.01,29.2,5.143,5.756,7.311,-2.8,-0.36,-2.8,167.48,55.73,92.3,4.51,96.8,0,5.27,4.096,0.58,0,1.224,,
9:17:46 PM,4:17:46 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.04,719.3,3.82,17.2,28.6,19,0.01,29,5.088,5.677,7.233,-2.7,-0.36,-2.8,167.16,55.62,93.1,4.52,96.7,0,5.27,4.093,0.59,0,1.224,,
9:17:45 PM,4:17:45 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719.3,3.82,17.1,28.4,18,0.01,28.8,5.04,5.627,7.165,-2.7,-0.36,-2.8,166.94,55.55,94.2,4.52,96.6,0,5.27,4.092,0.59,0,1.224,,
9:17:43 PM,4:17:43 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719.5,3.81,16.9,28.2,18,0.01,28.5,5.003,5.546,7.112,-2.7,-0.36,-2.8,166.63,55.45,101.4,4.52,96.6,0,5.27,4.091,0.59,0,1.224,,
9:17:41 PM,4:17:41 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.05,719.5,4.08,16.8,28,18,0.01,28.4,4.955,5.432,7.044,-2.7,-0.35,-2.8,166.45,55.39,102.3,4.52,96.5,0,5.27,4.091,0.6,0,1.224,,
9:17:39 PM,4:17:39 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.06,719.5,3.75,16.8,27.9,18,0.01,28.3,4.905,5.369,6.974,-2.7,-0.35,-2.8,166.32,55.34,103,4.52,96.5,0,5.27,4.091,0.58,0,1.224,,
9:17:37 PM,4:17:37 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.06,719.5,3.74,16.7,27.8,18,0.01,28.2,4.87,5.335,6.923,-2.7,-0.35,-2.8,166.17,55.29,104,4.52,96.4,0,5.27,4.092,0.57,0,1.224,,
9:17:35 PM,4:17:35 PM,6/4/2025,EXOH_tbsite_06032025_060425_211252.bin,tbsite_06032025,4,0.06,719.5,3.73,16.7,27.8,18,0.01,28.1,4.826,5.266,6.86,-2.7,-0.35,-2.8,166.02,55.24,105.3,4.52,96.4,0,5.26,4.093,0.56,0,1.224,,
